Ticker,Close,CCI_20,SMA_20,Yearly_Low,Monthly_Low,Weekly_Low,%_From_Y_Low,%_From_M_Low,%_From_W_Low,Near_Y_Low,Near_M_Low,Near_W_Low,CCI_History
ITCHOTELS.NS,173.68,130.71,159.53,136.41,148.45,159.99,27.33,17.0,8.56,False,False,False,-20.3|-57.2|-89.7|-107.8|-38.3|-33.6|-181.3|-162.1|-115.3|-161.9|-22.1|164.2|139.5|112.1|158.2|285.8|313.5|255.8|190.9|130.7
HINDZINC.NS,518.05,-140.68,572.66,406.08,516.85,516.85,27.57,0.23,0.23,False,True,True,13.6|-57.0|-109.3|-159.7|-185.1|-270.0|-271.2|-196.1|-192.5|-163.2|-108.0|-78.7|-79.3|-60.0|-52.6|-64.3|-40.0|-73.9|-93.7|-140.7
MANAPPURAM.NS,318.5,27.33,312.77,244.07,282.55,305.9,30.5,12.72,4.12,False,False,True,94.2|31.4|-30.6|-60.0|-30.5|-50.1|-108.3|-82.8|-158.3|-164.1|-70.7|10.1|23.3|32.3|40.5|4.6|76.2|68.6|35.1|27.3
TVSMOTOR.NS,3569.7,171.05,3397.02,2719.2,3265.6,3375.7,31.28,9.31,5.75,False,False,False,-66.8|-69.3|-75.6|-81.1|-59.8|-35.5|-72.6|-46.3|-49.2|-115.8|-84.2|102.4|118.0|114.9|115.5|79.3|130.7|121.6|55.7|171.1
AWFIS.NS,304.85,16.87,305.44,229.05,281.4,296.95,33.09,8.33,2.66,False,False,True,-61.0|-91.4|-91.2|-96.3|-102.7|-79.4|-125.3|-124.9|-127.7|-136.0|-80.8|-52.6|-54.0|-56.4|-49.7|-48.3|-48.2|-52.1|-0.4|16.9
PFC.NS,432.65,88.12,427.55,324.11,408.45,425.65,33.49,5.92,1.64,False,False,True,-79.9|-111.8|-163.0|-146.9|-87.6|-16.9|-28.9|25.1|28.7|-130.3|-109.1|-13.4|6.6|20.9|17.4|18.7|130.0|79.4|87.3|88.1
SBIN.NS,1045.4,108.17,1004.68,772.62,937.2,1020.5,35.31,11.55,2.44,False,False,True,-30.5|-43.1|-54.9|-28.1|80.1|160.0|130.9|222.4|218.0|163.1|179.8|184.1|132.0|130.4|148.7|124.1|117.9|87.0|85.3|108.2
EXIDEIND.NS,389.8,62.46,390.84,287.0,377.7,377.7,35.82,3.2,3.2,False,True,True,177.6|154.3|162.7|137.9|123.9|100.2|54.9|58.5|45.0|30.5|45.9|56.7|38.1|22.1|5.2|-46.1|-79.6|-107.1|21.2|62.5
TTML.NS,42.78,-69.39,43.96,31.22,41.55,42.59,37.03,2.96,0.45,False,True,True,24.0|-4.8|4.4|54.5|164.1|326.5|99.2|26.3|-8.1|-77.2|206.6|202.7|111.1|138.7|74.8|35.4|39.1|-13.5|-55.2|-69.4
BANKINDIA.NS,144.72,35.46,143.37,105.37,134.6,143.33,37.35,7.52,0.97,False,False,True,107.3|14.1|-29.0|20.2|51.0|101.1|83.2|171.9|164.8|61.1|106.3|159.1|114.7|117.4|122.6|87.4|72.8|36.4|25.3|35.5
BERGEPAINT.NS,538.65,119.76,515.24,391.1,481.05,504.8,37.73,11.97,6.71,False,False,False,15.0|21.5|0.5|-71.5|-88.8|-126.8|-140.9|-75.9|26.4|32.6|67.0|137.8|48.8|37.1|-10.2|212.6|244.1|181.0|96.9|119.8
GRSE.NS,2724.8,46.14,2691.59,1963.7,2530.0,2715.0,38.76,7.7,0.36,False,False,True,-61.2|-74.2|-80.3|-75.2|-40.5|-19.7|-87.5|-14.7|-55.3|-198.0|-32.9|74.6|32.6|231.1|273.1|201.3|227.4|130.1|89.4|46.1
INDIGO.NS,5450.0,173.34,4736.63,3895.2,4350.0,4945.9,39.92,25.29,10.19,False,False,False,44.8|76.5|31.6|58.6|67.2|55.1|-10.9|54.2|85.0|59.2|178.4|316.8|242.1|195.9|192.9|165.8|138.5|108.8|134.3|173.3
UNIONBANK.NS,174.71,91.48,169.94,124.64,160.1,173.86,40.17,9.13,0.49,False,False,True,101.3|4.9|-43.2|20.9|58.3|80.4|51.9|97.2|65.1|-7.2|81.6|137.7|105.0|141.8|206.0|187.5|160.2|123.2|100.3|91.5
AAVAS.NS,1489.9,102.14,1375.71,1060.4,1247.6,1346.4,40.5,19.42,10.66,False,False,False,-109.4|-156.7|-180.0|-146.0|-136.2|-126.8|-173.8|-154.0|-92.7|-21.4|120.2|116.2|91.7|133.5|149.1|144.7|91.2|107.0|111.8|102.1
SPANDANA.NS,266.8,122.24,249.15,181.1,223.3,251.5,47.32,19.48,6.08,False,False,False,-80.1|-122.7|-102.6|-65.6|-31.4|-46.5|-283.0|-227.0|-204.1|-212.8|-188.3|-74.5|-44.4|27.5|58.3|40.4|82.3|59.6|81.2|122.2
TARIL.NS,334.45,71.23,323.48,224.05,299.7,325.0,49.27,11.59,2.91,False,False,True,62.2|20.0|-13.6|-12.3|43.9|77.0|8.0|45.9|16.4|-87.8|0.3|68.2|112.7|156.5|128.4|334.8|263.7|175.7|116.5|71.2
TATATECH.NS,748.35,41.71,742.23,499.73,690.4,732.6,49.75,8.39,2.15,False,False,True,125.4|118.1|129.4|109.9|120.4|142.5|136.9|100.0|85.4|55.8|82.3|105.1|101.4|97.1|82.5|38.8|57.4|71.5|28.0|41.7
HBLENGINE.NS,827.25,123.69,796.03,549.54,732.1,798.7,50.54,13.0,3.57,False,False,True,101.7|21.2|-7.6|-15.0|2.8|30.0|-61.4|-34.2|-87.3|-123.8|-48.2|41.6|40.8|34.4|57.3|89.7|97.1|113.3|96.5|123.7
RUPA.NS,167.18,131.19,156.17,109.21,144.0,159.0,53.08,16.1,5.14,False,False,False,107.5|163.8|112.3|70.1|43.2|44.5|-9.2|-2.1|-28.3|-72.2|-37.9|44.0|26.2|94.6|119.4|135.5|134.4|204.6|188.1|131.2
ENGINERSIN.NS,251.82,95.81,239.81,162.35,220.0,248.2,55.11,14.46,1.46,False,False,True,-63.8|-102.1|-103.8|-91.7|-29.1|13.8|27.9|38.3|-10.0|-94.1|-5.4|58.3|29.4|105.2|212.1|222.1|222.4|208.3|135.0|95.8
TITAGARH.NS,888.45,55.91,869.3,568.7,790.0,884.1,56.22,12.46,0.49,False,False,True,68.5|25.5|42.2|95.5|117.3|84.9|72.0|73.8|54.4|30.7|71.4|104.3|140.2|199.4|258.9|175.9|140.5|106.3|92.2|55.9
WELSPUNLIV.NS,167.32,145.48,149.1,107.1,133.34,158.2,56.23,25.48,5.76,False,False,False,38.6|138.0|122.6|137.1|123.4|95.9|27.5|62.7|-8.8|-150.0|-109.1|65.9|124.0|117.2|332.8|296.3|223.6|179.9|176.7|145.5
LTF.NS,299.0,123.24,278.89,186.08,256.1,282.4,60.68,16.75,5.88,False,False,False,34.0|-60.1|-106.3|-114.2|-115.6|-68.7|-157.4|-113.3|-123.2|-153.6|0.7|176.4|172.5|140.5|92.8|65.5|71.9|66.8|92.9|123.2
SOUTHBANK.NS,45.41,13.57,45.33,27.97,40.6,44.91,62.35,11.85,1.11,False,False,True,83.7|49.7|79.2|168.2|204.4|175.7|146.3|171.4|146.3|122.6|141.6|145.8|128.2|137.7|138.9|119.4|73.2|37.7|12.7|13.6
ASHAPURMIN.NS,671.3,-105.34,702.67,405.15,650.1,669.0,65.69,3.26,0.34,False,True,True,292.8|268.9|172.0|125.5|156.2|92.9|2.4|12.6|-20.4|-12.3|14.9|62.9|53.7|45.2|51.0|29.6|42.1|-9.7|-30.2|-105.3
FEDERALBNK.NS,324.05,87.17,311.46,184.0,283.6,318.2,76.12,14.26,1.84,False,False,True,10.9|9.5|46.5|174.6|190.9|201.8|212.9|227.6|177.7|126.4|144.2|135.9|133.3|129.8|112.7|106.8|98.4|79.6|86.8|87.2
NITINSPIN.NS,550.4,62.93,538.12,302.2,480.65,542.95,82.13,14.51,1.37,False,False,True,-61.7|87.1|38.2|64.4|243.2|262.1|155.9|162.3|111.5|125.5|166.4|143.6|106.7|92.5|115.1|119.4|97.6|58.2|91.4|62.9
BHEL.NS,402.7,42.82,396.04,205.12,367.6,397.7,96.32,9.55,1.26,False,False,True,95.9|27.2|11.6|-20.7|-118.0|-143.1|-164.8|-96.8|-146.9|-179.3|-132.8|-81.6|-76.0|-47.8|14.7|69.3|68.6|28.1|30.3|42.8
